timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-04-11 04:15:00,115.9500,116.2600,115.9400,116.1400,73799.85,1744344959999,8567792.527200,5461,43356.13,5033334.718700,0
2025-04-11 04:16:00,116.1300,116.1700,115.9400,115.9700,24244.93,1744345019999,2812772.192000,3378,7920.17,918835.641100,0
2025-04-11 04:17:00,115.9700,115.9900,115.8600,115.8600,11538.01,1744345079999,1337563.076000,1562,4539.96,526340.695200,0
2025-04-11 04:18:00,115.8700,115.8900,115.7800,115.8400,11802.51,1744345139999,1367009.498600,1382,3847.36,445672.827600,0
2025-04-11 04:19:00,115.8400,115.8900,115.7000,115.7200,14930.39,1744345199999,1728345.579300,1343,4039.93,467766.380100,0
2025-04-11 04:20:00,115.7300,115.7900,115.6300,115.6900,11019.50,1744345259999,1275357.705900,1371,4070.29,471094.490800,0
2025-04-11 04:21:00,115.6800,115.7400,115.5600,115.5800,11352.08,1744345319999,1312873.687800,1380,4220.53,488229.784800,0
2025-04-11 04:22:00,115.5800,115.6700,115.5800,115.6400,7156.07,1744345379999,827439.142800,862,2166.13,250463.329100,0
2025-04-11 04:23:00,115.6300,115.7000,115.5200,115.6100,11001.48,1744345439999,1271832.416200,1162,4753.97,549640.637800,0
2025-04-11 04:24:00,115.6000,115.6700,115.4700,115.5300,21151.09,1744345499999,2445046.854400,1093,16122.11,1863962.110000,0
2025-04-11 04:25:00,115.5300,115.7000,115.5300,115.6200,10514.83,1744345559999,1215726.236800,1066,5020.45,580444.290100,0
2025-04-11 04:26:00,115.6100,115.8200,115.5900,115.8200,5679.86,1744345619999,657174.625000,951,3352.20,387885.462900,0
2025-04-11 04:27:00,115.8100,115.8600,115.7200,115.7800,22848.05,1744345679999,2646036.225800,1300,10677.58,1236623.834200,0
2025-04-11 04:28:00,115.7700,115.7800,115.6600,115.6700,5754.29,1744345739999,665801.710000,807,2857.96,330690.449900,0
2025-04-11 04:29:00,115.6600,115.7600,115.6200,115.6600,4399.54,1744345799999,508975.364700,742,2526.11,292231.017000,0
2025-04-11 04:30:00,115.6600,115.7500,115.5000,115.5200,6866.17,1744345859999,793878.019000,1080,2369.33,273919.436300,0
2025-04-11 04:31:00,115.5300,115.5400,115.4700,115.5400,8702.58,1744345919999,1005213.689400,872,1947.94,225008.110200,0
2025-04-11 04:32:00,115.5400,115.5800,115.4500,115.5000,11047.19,1744345979999,1276053.166200,1235,6455.60,745695.399300,0
2025-04-11 04:33:00,115.5000,115.5600,115.4200,115.4400,8521.65,1744346039999,984171.295000,987,3262.84,376880.721300,0
2025-04-11 04:34:00,115.4500,115.4800,115.4000,115.4100,8799.33,1744346099999,1015740.689000,887,2275.87,262723.288800,0
2025-04-11 04:35:00,115.4000,115.4300,115.2800,115.2800,9809.16,1744346159999,1131659.708000,1281,1917.64,221263.707300,0
2025-04-11 04:36:00,115.2800,115.3500,115.2100,115.3500,14454.01,1744346219999,1665989.558200,1320,5242.87,604335.476700,0
2025-04-11 04:37:00,115.3500,115.3600,115.2300,115.3300,5293.02,1744346279999,610309.973700,800,2670.60,307960.196900,0
2025-04-11 04:38:00,115.3200,115.4000,115.3000,115.3100,9561.57,1744346339999,1102848.920600,944,3595.88,414795.037900,0
2025-04-11 04:39:00,115.3100,115.3100,115.1200,115.1800,11403.92,1744346399999,1313572.008000,1414,3048.13,351126.420200,0
2025-04-11 04:40:00,115.1900,115.2900,115.1800,115.2100,15245.15,1744346459999,1756666.116800,1228,5272.44,607572.801500,0
2025-04-11 04:41:00,115.2000,115.2300,115.1600,115.1600,5197.87,1744346519999,598766.108600,795,1878.38,216396.825700,0
2025-04-11 04:42:00,115.1700,115.2700,115.1200,115.2000,19259.31,1744346579999,2218412.322000,1057,9964.17,1147712.060500,0
2025-04-11 04:43:00,115.1900,115.2500,115.1600,115.2200,23277.19,1744346639999,2681504.576100,1230,9613.71,1107436.007600,0
2025-04-11 04:44:00,115.2200,115.2900,115.1700,115.2900,11399.43,1744346699999,1313713.842600,986,9057.33,1043866.106300,0
2025-04-11 04:45:00,115.2800,115.4300,115.2800,115.3400,11423.81,1744346759999,1318061.611200,1466,5005.67,577509.570200,0
2025-04-11 04:46:00,115.3400,115.3400,115.2500,115.2800,10798.46,1744346819999,1244989.281100,1059,3222.62,371525.398200,0
2025-04-11 04:47:00,115.2800,115.2900,115.1400,115.1400,14003.44,1744346879999,1613283.523300,1089,5065.50,583604.166100,0
2025-04-11 04:48:00,115.1400,115.2200,115.1000,115.2100,9534.59,1744346939999,1098059.004300,922,4464.79,514189.564100,0
2025-04-11 04:49:00,115.2100,115.2900,115.1900,115.2700,7279.15,1744346999999,838895.951000,852,4474.30,515645.059400,0
2025-04-11 04:50:00,115.2800,115.3500,115.2300,115.2300,17569.46,1744347059999,2025706.338700,1102,6286.66,724864.033600,0
2025-04-11 04:51:00,115.2300,115.3200,115.2300,115.2500,7958.92,1744347119999,917409.605600,835,3317.15,382388.146600,0
2025-04-11 04:52:00,115.2400,115.3100,115.2000,115.2800,4688.43,1744347179999,540426.362300,610,2387.41,275185.771400,0
2025-04-11 04:53:00,115.2800,115.3700,115.2800,115.3200,4860.04,1744347239999,560510.218800,850,2582.44,297825.943300,0
2025-04-11 04:54:00,115.3200,115.4700,115.3100,115.4600,12882.68,1744347299999,1486809.300900,1097,9648.84,1113707.701400,0
2025-04-11 04:55:00,115.4700,115.6300,115.4500,115.5900,14512.97,1744347359999,1677093.845900,1483,8156.15,942417.009800,0
2025-04-11 04:56:00,115.5800,115.5800,115.4200,115.4500,6972.28,1744347419999,805167.267300,922,2990.51,345325.085500,0
2025-04-11 04:57:00,115.4400,115.4600,115.4000,115.4200,5043.98,1744347479999,582216.003800,570,2846.95,328618.767800,0
2025-04-11 04:58:00,115.4200,115.5000,115.4200,115.4900,5165.83,1744347539999,596410.570200,574,2724.46,314552.807500,0
2025-04-11 04:59:00,115.4800,115.5000,115.4400,115.4400,2759.18,1744347599999,318604.464700,428,783.14,90438.697600,0
2025-04-11 05:00:00,115.4400,115.5700,115.4400,115.4900,5115.78,1744347659999,590907.966000,768,2260.40,261084.252000,0
2025-04-11 05:01:00,115.4900,115.5500,115.2900,115.3200,8486.19,1744347719999,979196.010500,1230,3277.83,378278.623000,0
2025-04-11 05:02:00,115.3200,115.4200,115.3100,115.4100,11321.66,1744347779999,1306162.483300,1226,2865.78,330656.896700,0
2025-04-11 05:03:00,115.4100,115.4100,115.2200,115.2700,12333.57,1744347839999,1421891.482300,1379,2742.97,316220.824300,0
2025-04-11 05:04:00,115.2600,115.3000,115.1400,115.2800,10805.80,1744347899999,1244923.329600,1296,3785.71,436148.988500,0
2025-04-11 05:05:00,115.2800,115.3300,115.2100,115.2400,6498.11,1744347959999,749037.688200,891,1597.90,184200.649300,0
2025-04-11 05:06:00,115.2400,115.3000,115.1500,115.2900,12312.55,1744348019999,1418577.610600,1266,3481.82,401212.885700,0
2025-04-11 05:07:00,115.2900,115.2900,115.1000,115.1300,11761.18,1744348079999,1354239.750200,1278,5154.12,593423.564600,0
2025-04-11 05:08:00,115.1300,115.1500,115.0100,115.0200,20056.47,1744348139999,2307576.712700,1765,4819.76,554574.413700,0
2025-04-11 05:09:00,115.0100,115.0200,114.9400,114.9600,21127.86,1744348199999,2429348.459000,1630,7064.91,812339.438000,0
2025-04-11 05:10:00,114.9500,115.2200,114.9300,115.2100,16204.87,1744348259999,1865270.418200,1345,8300.52,955337.881800,0
2025-04-11 05:11:00,115.2000,115.3000,115.2000,115.2100,12005.85,1744348319999,1383575.811500,1207,5081.19,585587.928600,0
2025-04-11 05:12:00,115.2000,115.2800,115.1700,115.1900,7497.55,1744348379999,863813.168900,719,2247.01,258904.988700,0
2025-04-11 05:13:00,115.1900,115.3600,115.1900,115.3300,7977.57,1744348439999,919802.187200,892,6024.19,694542.098600,0
2025-04-11 05:14:00,115.3200,115.3500,115.2100,115.2400,6923.66,1744348499999,798071.768200,746,2163.44,249378.447100,0
2025-04-11 05:15:00,115.2300,115.3600,115.2000,115.3300,6830.12,1744348559999,787319.362800,1033,3088.53,356011.231300,0
2025-04-11 05:16:00,115.3300,115.4000,115.2800,115.3600,13232.32,1744348619999,1526150.874200,1151,4362.92,503238.835900,0
2025-04-11 05:17:00,115.3600,115.3900,115.1800,115.1800,7510.94,1744348679999,866047.806900,978,1992.72,229790.885100,0
2025-04-11 05:18:00,115.1700,115.1700,115.0500,115.1100,10910.74,1744348739999,1255774.665000,1182,3432.78,395095.834900,0
2025-04-11 05:19:00,115.1100,115.1800,115.1000,115.1700,6062.87,1744348799999,698122.577500,683,2854.71,328705.923300,0
2025-04-11 05:20:00,115.1700,115.2000,115.0600,115.0600,5519.89,1744348859999,635736.575300,722,1222.81,140838.139400,0
2025-04-11 05:21:00,115.0500,115.0900,114.9500,114.9600,7483.57,1744348919999,860744.480800,1093,3278.87,377194.752800,0
2025-04-11 05:22:00,114.9600,115.0300,114.9600,114.9900,7591.35,1744348979999,873005.858700,797,2941.63,338298.779100,0
2025-04-11 05:23:00,114.9900,115.1600,114.9700,115.1100,28855.34,1744349039999,3319809.587300,1067,25278.42,2908233.402100,0
2025-04-11 05:24:00,115.1000,115.1400,115.0300,115.0900,10923.05,1744349099999,1257064.263400,875,2618.58,301421.255800,0
2025-04-11 05:25:00,115.0900,115.1800,115.0500,115.1700,7847.04,1744349159999,903378.145400,782,3749.43,431682.294300,0
2025-04-11 05:26:00,115.1600,115.2600,115.1500,115.2600,7524.71,1744349219999,866894.307100,711,5345.85,615875.314700,0
2025-04-11 05:27:00,115.2500,115.3000,115.2300,115.2600,7524.63,1744349279999,867362.064200,820,3934.94,453601.733600,0
2025-04-11 05:28:00,115.2600,115.4100,115.2600,115.3900,9141.24,1744349339999,1054394.284300,660,7372.84,850383.240600,0
2025-04-11 05:29:00,115.3900,115.5000,115.3900,115.4400,14656.16,1744349399999,1691942.671700,1095,11234.97,1296988.377000,0
2025-04-11 05:30:00,115.4300,115.5300,115.4300,115.5300,6565.59,1744349459999,758176.149900,791,4698.95,542625.639900,0
2025-04-11 05:31:00,115.5200,115.6500,115.4200,115.4300,11291.55,1744349519999,1304782.096000,1653,6131.95,708611.327500,0
2025-04-11 05:32:00,115.4200,115.4700,115.3100,115.3800,9125.26,1744349579999,1053113.845100,914,3372.19,389196.648700,0
2025-04-11 05:33:00,115.3800,115.4500,115.3500,115.4300,7794.69,1744349639999,899605.784500,837,4847.70,559473.287200,0
2025-04-11 05:34:00,115.4300,115.4400,115.3200,115.3300,4325.37,1744349699999,499015.632400,770,2528.51,291696.789300,0
2025-04-11 05:35:00,115.3200,115.4100,115.2800,115.4100,4648.47,1744349759999,536244.508800,779,2353.55,271503.803600,0
2025-04-11 05:36:00,115.4100,115.4600,115.3500,115.3500,11224.78,1744349819999,1295322.485900,936,2872.33,331505.154800,0
2025-04-11 05:37:00,115.3600,115.4000,115.2600,115.2600,5375.36,1744349879999,619911.504800,686,2991.94,345076.255600,0
2025-04-11 05:38:00,115.2700,115.4000,115.2600,115.4000,5947.17,1744349939999,685974.951300,687,3380.47,389886.575100,0
2025-04-11 05:39:00,115.3900,115.4500,115.3500,115.4400,4745.45,1744349999999,547626.653600,660,1924.96,222142.816900,0
2025-04-11 05:40:00,115.4400,115.7400,115.4400,115.7200,11608.21,1744350059999,1341888.080400,1323,8984.17,1038566.515100,0
2025-04-11 05:41:00,115.7100,115.7100,115.5000,115.5100,11802.88,1744350119999,1364878.399900,1067,2615.05,302299.077800,0
2025-04-11 05:42:00,115.5000,115.6100,115.4700,115.5300,9467.90,1744350179999,1093814.092900,852,4148.66,479354.978200,0
2025-04-11 05:43:00,115.5300,115.6500,115.5200,115.6100,4629.60,1744350239999,535010.892400,842,2518.84,291100.045700,0
2025-04-11 05:44:00,115.6100,115.6300,115.5200,115.5700,4057.78,1744350299999,468915.849100,649,2215.39,256004.690800,0
2025-04-11 05:45:00,115.5700,115.6300,115.5700,115.6200,4985.80,1744350359999,576378.693000,775,3219.87,372230.956300,0
2025-04-11 05:46:00,115.6100,115.7100,115.5300,115.6100,10648.34,1744350419999,1231316.242900,1316,6398.06,739833.867000,0
2025-04-11 05:47:00,115.6000,115.6300,115.4500,115.5200,11423.25,1744350479999,1319812.285800,1062,6500.49,751087.867800,0
2025-04-11 05:48:00,115.5200,115.5300,115.4700,115.5000,3832.55,1744350539999,442632.507200,630,1439.19,166211.969200,0
2025-04-11 05:49:00,115.4900,115.5000,115.4100,115.4900,10106.41,1744350599999,1166743.824500,877,2711.38,313021.347200,0
2025-04-11 05:50:00,115.4900,115.5400,115.4200,115.4200,14122.55,1744350659999,1631090.950800,860,8489.85,980616.151600,0
2025-04-11 05:51:00,115.4300,115.5500,115.4300,115.5200,4281.55,1744350719999,494533.522400,610,2870.09,331483.668200,0
2025-04-11 05:52:00,115.5300,115.5400,115.4800,115.5200,5469.96,1744350779999,631812.216200,562,3177.75,367052.464100,0
2025-04-11 05:53:00,115.5200,115.6400,115.4300,115.6400,16191.85,1744350839999,1870416.266900,992,12349.97,1426693.665500,0
2025-04-11 05:54:00,115.6300,115.8600,115.6300,115.8000,23976.69,1744350899999,2775836.206500,1951,16735.59,1937526.500500,0
2025-04-11 05:55:00,115.8100,116.0800,115.8100,115.9600,37051.04,1744350959999,4296945.188800,2660,27152.10,3149216.779000,0
2025-04-11 05:56:00,115.9500,116.0100,115.9100,115.9600,8172.25,1744351019999,947598.299500,929,5159.30,598286.537400,0
2025-04-11 05:57:00,115.9600,116.0500,115.9600,115.9900,12061.16,1744351079999,1399210.021000,1088,8635.26,1001765.893500,0
2025-04-11 05:58:00,115.9800,116.1200,115.9600,116.0400,23785.20,1744351139999,2760255.297100,1806,13655.93,1584827.122600,0
2025-04-11 05:59:00,116.0200,116.0400,115.9700,116.0100,5474.89,1744351199999,635115.971200,991,2979.63,345654.027400,0
2025-04-11 06:00:00,116.0100,116.1800,116.0100,116.0800,22153.49,1744351259999,2572028.384000,2363,13699.63,1590560.673900,0
2025-04-11 06:01:00,116.0800,116.3300,116.0800,116.3000,36598.43,1744351319999,4252725.102100,2669,25371.40,2948423.116300,0
2025-04-11 06:02:00,116.3000,116.3500,116.1700,116.2800,27849.71,1744351379999,3238298.980800,2177,15489.02,1801180.920200,0
2025-04-11 06:03:00,116.2800,116.6200,116.2800,116.6000,52163.62,1744351439999,6076232.364000,3670,35746.05,4164099.803600,0
2025-04-11 06:04:00,116.6000,116.6600,116.4800,116.6100,16214.26,1744351499999,1890018.405900,1674,9427.61,1098960.860900,0
2025-04-11 06:05:00,116.6100,116.8900,116.5800,116.8800,33997.26,1744351559999,3968971.924700,3113,23450.77,2738333.376600,0
2025-04-11 06:06:00,116.8700,117.1300,116.8400,117.0800,61783.50,1744351619999,7229076.821500,4526,46357.56,5424807.003100,0
2025-04-11 06:07:00,117.0800,117.1800,117.0000,117.0200,49611.66,1744351679999,5807265.696100,2802,14758.53,1727762.002700,0
2025-04-11 06:08:00,117.0300,117.2700,117.0000,117.0500,32218.67,1744351739999,3773588.973900,2675,15734.37,1842812.792900,0
2025-04-11 06:09:00,117.0400,117.1000,116.9700,116.9900,34236.63,1744351799999,4005995.508200,1719,6539.01,765214.102200,0
2025-04-11 06:10:00,117.0000,117.2000,117.0000,117.1300,19409.12,1744351859999,2273003.232100,2030,14321.19,1677301.851700,0
2025-04-11 06:11:00,117.1200,117.1200,116.9700,117.0400,11716.25,1744351919999,1371132.503800,1509,5966.11,698192.544000,0
2025-04-11 06:12:00,117.0400,117.1000,116.9900,116.9900,13664.98,1744351979999,1599283.699500,1300,6538.98,765310.172100,0
2025-04-11 06:13:00,116.9900,117.2000,116.9900,117.0200,23080.48,1744352039999,2702690.475100,1986,13788.18,1614621.844300,0
2025-04-11 06:14:00,117.0100,117.0300,116.8800,116.8900,22913.37,1744352099999,2679753.710900,1639,4922.62,575721.676300,0
2025-04-11 06:15:00,116.8900,117.0200,116.8100,116.8300,33090.32,1744352159999,3869162.714200,2601,19197.53,2244799.391600,0
2025-04-11 06:16:00,116.8300,116.8700,116.7600,116.8100,27986.10,1744352219999,3269330.134700,1861,8202.27,958232.675500,0
2025-04-11 06:17:00,116.8100,116.8100,116.7000,116.7200,24559.55,1744352279999,2867448.792000,1853,9837.83,1148661.649300,0
2025-04-11 06:18:00,116.7200,116.8400,116.6700,116.7400,19646.74,1744352339999,2293686.425500,1550,8247.73,962796.379700,0
2025-04-11 06:19:00,116.7500,116.8000,116.7300,116.7500,8552.46,1744352399999,998680.031100,865,4267.90,498381.438300,0
2025-04-11 06:20:00,116.7500,117.1300,116.7500,117.1300,25900.01,1744352459999,3030366.475900,2019,18699.78,2187754.588300,0
2025-04-11 06:21:00,117.1400,117.2700,117.0300,117.1300,25033.99,1744352519999,2932888.182600,2202,12252.89,1435366.248200,0
2025-04-11 06:22:00,117.1200,117.1500,117.0100,117.0700,11481.89,1744352579999,1344110.868200,1308,4230.88,495257.436400,0
2025-04-11 06:23:00,117.0700,117.0900,116.9800,116.9800,8856.35,1744352639999,1036520.001900,1029,2977.94,348570.252300,0
2025-04-11 06:24:00,116.9800,117.0300,116.9100,116.9300,13380.90,1744352699999,1564862.975000,1138,3653.30,427264.070400,0
2025-04-11 06:25:00,116.9200,117.0900,116.9000,117.0200,12891.83,1744352759999,1508589.852400,1097,6900.97,807446.480600,0
2025-04-11 06:26:00,117.0200,117.1300,117.0100,117.0900,10293.50,1744352819999,1205253.066400,1131,4978.36,582894.653300,0
2025-04-11 06:27:00,117.0800,117.0800,116.9200,116.9900,7591.28,1744352879999,888161.191800,944,1913.09,223824.784000,0
2025-04-11 06:28:00,116.9900,117.0000,116.9000,116.9100,13927.53,1744352939999,1628724.241000,1257,7179.68,839520.043800,0
2025-04-11 06:29:00,116.9200,116.9400,116.8800,116.8900,5230.89,1744352999999,611540.865200,783,1781.73,208305.309600,0
2025-04-11 06:30:00,116.8800,117.0300,116.8700,116.8900,13308.21,1744353059999,1556622.758000,1467,6488.13,758978.714700,0
2025-04-11 06:31:00,116.8900,116.9400,116.8400,116.8400,14091.61,1744353119999,1647385.299500,1198,9356.17,1093794.394400,0
2025-04-11 06:32:00,116.8400,116.9900,116.8400,116.9900,14281.60,1744353179999,1669661.022600,1403,8648.14,1011023.179200,0
2025-04-11 06:33:00,116.9900,117.1400,116.9700,117.0300,14049.18,1744353239999,1644907.224800,1297,8772.12,1027149.281300,0
2025-04-11 06:34:00,117.0300,117.0300,116.9300,116.9400,4346.17,1744353299999,508380.009000,816,1864.42,218076.353700,0
2025-04-11 06:35:00,116.9500,117.0700,116.9200,116.9200,9395.51,1744353359999,1099249.476700,1130,3676.28,430120.950900,0
2025-04-11 06:36:00,116.9300,117.0400,116.9100,116.9200,11466.85,1744353419999,1341443.986300,1263,4194.39,490680.877600,0
2025-04-11 06:37:00,116.9200,117.0000,116.9200,116.9400,7292.58,1744353479999,853006.851900,1199,1614.31,188833.280300,0
2025-04-11 06:38:00,116.9400,116.9800,116.9300,116.9700,4232.10,1744353539999,494969.006500,764,1620.71,189552.348300,0
2025-04-11 06:39:00,116.9700,117.0400,116.9700,117.0000,9417.46,1744353599999,1101915.863300,865,6526.55,763704.750300,0
2025-04-11 06:40:00,116.9900,117.1600,116.9700,117.1000,20265.61,1744353659999,2371710.204100,1729,7156.86,837811.762200,0
2025-04-11 06:41:00,117.1000,117.1000,116.9100,117.0300,9042.70,1744353719999,1057881.273300,1321,4369.43,511135.385500,0
2025-04-11 06:42:00,117.0300,117.1100,117.0200,117.1000,11142.98,1744353779999,1304417.390200,1672,4573.95,535440.916500,0
2025-04-11 06:43:00,117.0900,117.1300,117.0600,117.1100,5760.90,1744353839999,674620.944400,856,3308.08,387384.070800,0
2025-04-11 06:44:00,117.1000,117.1600,117.0200,117.0800,10236.52,1744353899999,1198451.431200,1262,5970.76,698984.041600,0
2025-04-11 06:45:00,117.0700,117.4800,117.0600,117.3900,38268.33,1744353959999,4489373.946300,3014,27723.15,3252113.230800,0
2025-04-11 06:46:00,117.3800,117.6600,117.2900,117.6200,44288.50,1744354019999,5205526.038800,5069,27108.27,3186594.809500,0
2025-04-11 06:47:00,117.6100,117.7000,117.5300,117.5300,43114.41,1744354079999,5072032.083500,2528,12005.16,1412261.390300,0
2025-04-11 06:48:00,117.5300,117.7000,117.5000,117.5100,13539.62,1744354139999,1592449.999100,1433,8412.42,989523.010900,0
2025-04-11 06:49:00,117.5100,117.5200,117.4000,117.4500,11650.39,1744354199999,1368565.903300,1432,5801.61,681526.149200,0
2025-04-11 06:50:00,117.4500,117.4600,117.1300,117.1400,25990.72,1744354259999,3049398.970700,1948,5679.40,666157.431800,0
2025-04-11 06:51:00,117.1300,117.1400,116.8700,116.8800,26809.39,1744354319999,3137255.565200,2342,8903.32,1041989.630600,0
2025-04-11 06:52:00,116.8800,116.9500,116.8500,116.9100,15568.09,1744354379999,1820014.614200,1584,6928.23,809973.525400,0
2025-04-11 06:53:00,116.9200,116.9500,116.7500,116.8100,19437.32,1744354439999,2270854.226600,1756,4693.02,548365.057600,0
2025-04-11 06:54:00,116.8200,116.8900,116.7500,116.7800,19446.75,1744354499999,2271751.962800,2021,7903.60,923401.547100,0
2025-04-11 06:55:00,116.7900,116.9300,116.7800,116.8100,10125.85,1744354559999,1183174.830600,1281,5574.68,651338.431500,0
2025-04-11 06:56:00,116.8100,116.8900,116.7600,116.8400,10653.84,1744354619999,1244580.825100,1120,4480.63,523405.879900,0
2025-04-11 06:57:00,116.8400,116.9100,116.8200,116.8400,10593.88,1744354679999,1237933.105500,996,5097.31,595649.800200,0
2025-04-11 06:58:00,116.8400,116.9500,116.8400,116.8900,8066.52,1744354739999,943123.959400,889,5024.92,587506.953700,0
2025-04-11 06:59:00,116.8800,116.9400,116.8500,116.9200,4299.85,1744354799999,502686.889800,698,1612.69,188529.575800,0
2025-04-11 07:00:00,116.9200,117.0000,116.8200,116.9600,21782.89,1744354859999,2546641.496900,1810,9923.08,1160260.954100,0
2025-04-11 07:01:00,116.9500,116.9600,116.6300,116.6700,22126.60,1744354919999,2583472.052100,1879,9885.96,1154190.469600,0
2025-04-11 07:02:00,116.6800,116.8300,116.6200,116.7900,14551.96,1744354979999,1698346.962200,1322,6250.81,729676.700200,0
2025-04-11 07:03:00,116.7900,116.8600,116.7100,116.7100,9222.86,1744355039999,1077156.669500,1128,5739.55,670330.672700,0
2025-04-11 07:04:00,116.7100,116.8000,116.6600,116.6800,9157.66,1744355099999,1068975.020400,1167,5541.91,646901.857700,0
2025-04-11 07:05:00,116.6800,116.7000,116.4300,116.4800,30972.01,1744355159999,3609315.379400,2166,10366.75,1208194.667300,0
2025-04-11 07:06:00,116.4800,116.5500,116.3600,116.3700,34268.54,1744355219999,3990132.263200,2102,16668.64,1941278.932000,0
2025-04-11 07:07:00,116.3800,116.5500,116.3300,116.5100,34181.94,1744355279999,3979269.498800,3090,20655.29,2404758.708200,0
2025-04-11 07:08:00,116.5000,116.5500,116.3400,116.3800,19822.59,1744355339999,2307800.889200,1638,5631.43,655571.028000,0
2025-04-11 07:09:00,116.3700,116.5100,116.3700,116.4800,10267.42,1744355399999,1195653.539000,1022,5433.04,632592.237700,0
2025-04-11 07:10:00,116.4800,116.5100,116.4100,116.4400,12040.30,1744355459999,1402273.611400,1219,7701.18,896962.341600,0
2025-04-11 07:11:00,116.4400,116.5800,116.4300,116.5700,6883.22,1744355519999,802058.993600,870,3019.12,351774.360100,0
2025-04-11 07:12:00,116.5800,116.6300,116.4800,116.5300,9090.85,1744355579999,1059731.327300,1232,3566.52,415759.375900,0
2025-04-11 07:13:00,116.5300,116.6200,116.5300,116.6200,12056.36,1744355639999,1405497.551900,1149,5813.75,677768.398100,0
2025-04-11 07:14:00,116.6200,116.6400,116.5300,116.5700,7021.45,1744355699999,818652.488100,924,2468.39,287758.640800,0
2025-04-11 07:15:00,116.5700,116.7900,116.5700,116.7900,8253.88,1744355759999,963241.561600,1336,4097.80,478247.248400,0
2025-04-11 07:16:00,116.7900,116.7900,116.4900,116.5700,23267.90,1744355819999,2714070.913700,1778,6456.33,752716.228400,0
2025-04-11 07:17:00,116.5600,116.6100,116.4300,116.4500,9106.14,1744355879999,1060712.204400,1174,1700.93,198184.578800,0
2025-04-11 07:18:00,116.4500,116.5100,116.4500,116.4600,3873.05,1744355939999,451119.917700,557,2095.79,244102.361800,0
2025-04-11 07:19:00,116.4600,116.4900,116.3900,116.4300,12324.17,1744355999999,1434926.514200,1125,3910.84,455321.337200,0
2025-04-11 07:20:00,116.4200,116.4900,116.3800,116.4000,7395.16,1744356059999,861090.610500,992,2112.12,245928.422700,0
2025-04-11 07:21:00,116.4000,116.4900,116.4000,116.4800,9562.72,1744356119999,1113659.333800,1149,4510.33,525309.937800,0
2025-04-11 07:22:00,116.4800,116.5500,116.4400,116.5400,6122.30,1744356179999,713294.993100,805,2764.24,322079.082700,0
2025-04-11 07:23:00,116.5500,116.5700,116.4600,116.4600,4610.69,1744356239999,537261.022900,844,1231.09,143443.511100,0
2025-04-11 07:24:00,116.4600,116.5000,116.4400,116.4500,6237.87,1744356299999,726471.742600,755,1298.84,151270.713600,0
2025-04-11 07:25:00,116.4600,116.6600,116.4500,116.5900,23573.04,1744356359999,2747862.880000,1502,14813.27,1726622.126600,0
2025-04-11 07:26:00,116.5900,116.6000,116.4900,116.5000,5058.21,1744356419999,589408.810700,671,2038.64,237552.636100,0
2025-04-11 07:27:00,116.4900,116.5000,116.3600,116.3600,4978.58,1744356479999,579628.987600,792,1542.58,179600.646300,0
2025-04-11 07:28:00,116.3600,116.3800,116.1100,116.1700,29160.55,1744356539999,3389482.200300,2500,5389.91,626517.285800,0
2025-04-11 07:29:00,116.1700,116.2600,116.1200,116.2100,16451.83,1744356599999,1911665.683800,1362,6573.92,763866.298100,0
2025-04-11 07:30:00,116.2200,116.2300,116.1300,116.2300,11779.54,1744356659999,1368630.597000,1329,3400.86,395131.972400,0
2025-04-11 07:31:00,116.2200,116.2700,116.1700,116.2500,15867.26,1744356719999,1844263.986000,1544,8436.73,980652.041600,0
2025-04-11 07:32:00,116.2500,116.3000,116.1700,116.2900,7560.84,1744356779999,878883.320200,792,3601.45,418655.274200,0
2025-04-11 07:33:00,116.2900,116.4000,116.1800,116.1800,11741.68,1744356839999,1365663.862800,1101,5048.82,587351.636100,0
2025-04-11 07:34:00,116.1800,116.3400,116.1800,116.3400,6098.28,1744356899999,709072.635600,679,3138.58,364941.955000,0
2025-04-11 07:35:00,116.3400,116.4100,116.2700,116.2900,8395.46,1744356959999,976599.150600,960,2872.27,334169.538500,0
2025-04-11 07:36:00,116.2900,116.3400,116.2500,116.3400,10821.53,1744357019999,1258536.365100,998,6196.61,720673.025900,0
2025-04-11 07:37:00,116.3300,116.5200,116.3300,116.5100,13989.75,1744357079999,1628695.043800,1344,11444.37,1332378.956500,0
2025-04-11 07:38:00,116.5000,116.6100,116.4600,116.4900,16264.32,1744357139999,1895659.906800,1496,10078.63,1174714.508400,0
2025-04-11 07:39:00,116.4800,116.5400,116.4300,116.4800,5466.13,1744357199999,636708.922600,836,3044.68,354628.384300,0
2025-04-11 07:40:00,116.4700,116.5800,116.4500,116.5300,9239.99,1744357259999,1076508.341600,1075,6066.95,706805.010800,0
2025-04-11 07:41:00,116.5200,116.5900,116.4900,116.5700,7379.36,1744357319999,860046.187500,899,3567.09,415723.871300,0
2025-04-11 07:42:00,116.5700,116.7700,116.5200,116.7200,15983.56,1744357379999,1864793.961500,1467,12001.19,1400277.213600,0
2025-04-11 07:43:00,116.7200,116.7800,116.6600,116.6900,10458.97,1744357439999,1220811.586600,1070,6948.50,811052.125400,0
