timestamp,order_book
2025-04-08T10:01:10.445040,"{""symbol"": ""BTC/USDT"", ""bids"": [[79509.7, 0.5454], [79508.67, 0.0002], [79508.01, 7e-05], [79508.0, 7e-05], [79507.39, 7e-05], [79507.24, 7e-05], [79507.09, 7e-05], [79506.05, 0.00014], [79506.01, 0.00014], [79506.0, 0.07137], [79505.98, 7e-05], [79505.97, 0.02006], [79505.49, 0.00025], [79504.48, 0.0001], [79504.01, 0.30669], [79504.0, 0.07137], [79503.52, 0.00109], [79503.35, 0.00251], [79503.32, 0.07712], [79502.43, 0.02826]], ""asks"": [[79509.71, 5.5782], [79509.72, 0.00028], [79509.99, 0.00021], [79510.0, 0.07137], [79510.01, 0.00021], [79511.27, 0.00015], [79511.7, 0.00032], [79511.99, 0.00021], [79512.0, 0.07144], [79512.79, 0.00014], [79512.8, 0.05037], [79512.81, 0.00014], [79513.25, 0.00014], [79513.26, 0.37096], [79513.42, 0.37738], [79513.43, 7e-05], [79513.44, 1.51707], [79513.45, 0.5809], [79513.46, 0.0004], [79513.48, 0.17827]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058409571}"
2025-04-08T10:01:10.868023,"{""symbol"": ""BTC/USDT"", ""bids"": [[79509.7, 0.82387], [79509.69, 0.00047], [79508.67, 0.0002], [79508.01, 7e-05], [79508.0, 7e-05], [79507.39, 7e-05], [79507.31, 0.00014], [79507.24, 7e-05], [79506.05, 7e-05], [79506.01, 0.00014], [79506.0, 0.07137], [79505.98, 7e-05], [79505.97, 0.02006], [79505.49, 0.00025], [79504.85, 0.00791], [79504.04, 8e-05], [79504.0, 0.07137], [79503.35, 0.00251], [79503.32, 0.07712], [79501.91, 0.0045]], ""asks"": [[79509.71, 7.62491], [79509.72, 0.0006], [79509.98, 0.00021], [79509.99, 0.12591], [79510.0, 0.07137], [79510.01, 7e-05], [79511.08, 0.00017], [79511.27, 0.00015], [79511.7, 0.00018], [79511.82, 0.00014], [79511.83, 0.18515], [79511.86, 0.02819], [79512.0, 0.0713], [79512.58, 0.00453], [79512.8, 0.0503], [79513.4, 0.00014], [79513.41, 0.96981], [79513.42, 0.37738], [79513.44, 0.0761], [79513.45, 0.56515]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058410136}"
2025-04-08T10:01:11.300988,"{""symbol"": ""BTC/USDT"", ""bids"": [[79509.7, 1.19272], [79509.69, 0.00047], [79508.67, 0.0002], [79508.01, 0.00014], [79508.0, 0.07144], [79507.39, 7e-05], [79507.31, 7e-05], [79506.66, 0.00015], [79506.4, 0.05037], [79506.05, 7e-05], [79506.01, 0.00014], [79506.0, 0.07137], [79505.97, 0.02006], [79505.49, 0.00025], [79504.85, 0.00791], [79504.0, 0.07137], [79503.35, 0.00251], [79503.32, 0.07712], [79502.88, 0.32631], [79502.87, 0.83054]], ""asks"": [[79509.71, 6.04879], [79509.72, 0.0006], [79509.73, 0.00021], [79509.74, 0.02522], [79509.98, 0.00021], [79509.99, 0.05193], [79510.0, 0.07137], [79510.01, 7e-05], [79511.27, 8e-05], [79511.7, 0.00018], [79511.86, 0.02819], [79511.9, 0.02515], [79511.99, 0.00014], [79512.0, 0.0713], [79512.58, 0.00453], [79512.8, 0.0503], [79513.4, 0.00014], [79513.41, 0.96981], [79513.42, 0.37738], [79513.44, 0.0761]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058410504}"
2025-04-08T10:01:11.716045,"{""symbol"": ""BTC/USDT"", ""bids"": [[79509.7, 0.48192], [79509.69, 0.00054], [79508.67, 0.0002], [79508.01, 7e-05], [79508.0, 7e-05], [79507.39, 7e-05], [79507.31, 0.00014], [79507.2, 7e-05], [79506.05, 7e-05], [79506.02, 7e-05], [79506.01, 0.00014], [79506.0, 0.07137], [79505.97, 0.02006], [79505.49, 0.00025], [79504.85, 0.00791], [79504.0, 0.07137], [79503.35, 0.00251], [79503.32, 0.07712], [79502.88, 0.32631], [79501.95, 0.0001]], ""asks"": [[79509.71, 6.9007], [79509.72, 0.0006], [79509.73, 0.00021], [79509.74, 0.02522], [79509.98, 0.00021], [79509.99, 0.05193], [79510.0, 0.07137], [79510.01, 7e-05], [79511.02, 0.00014], [79511.03, 0.06288], [79511.27, 8e-05], [79511.38, 0.0001], [79511.61, 0.00016], [79511.86, 0.02819], [79511.89, 0.02515], [79511.9, 0.02515], [79512.0, 0.0713], [79512.57, 0.029], [79512.58, 0.00453], [79512.8, 0.0503]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058410762}"
2025-04-08T10:01:12.140865,"{""symbol"": ""BTC/USDT"", ""bids"": [[79509.7, 0.00676], [79509.69, 0.00054], [79508.67, 0.0002], [79508.01, 7e-05], [79508.0, 7e-05], [79507.39, 7e-05], [79507.31, 0.00014], [79507.2, 7e-05], [79506.05, 7e-05], [79505.98, 0.00014], [79505.97, 0.02006], [79505.49, 0.00025], [79504.86, 7e-05], [79504.85, 0.00791], [79504.0, 0.07137], [79503.35, 0.00251], [79503.32, 0.07712], [79501.95, 0.0001], [79501.91, 0.0045], [79501.83, 7e-05]], ""asks"": [[79509.71, 6.90258], [79509.72, 0.0006], [79509.73, 0.00021], [79509.74, 0.02522], [79509.98, 0.00021], [79509.99, 0.12137], [79510.0, 0.07137], [79510.01, 7e-05], [79510.73, 0.00014], [79510.74, 0.36632], [79510.84, 0.15214], [79511.03, 0.06288], [79511.27, 8e-05], [79511.38, 0.0001], [79511.61, 0.00016], [79511.86, 0.02819], [79511.89, 0.02515], [79511.9, 0.02515], [79512.0, 0.0713], [79512.57, 0.029]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058410965}"
2025-04-08T10:01:12.552881,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.74649], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.0, 7e-05], [79501.51, 7e-05], [79500.96, 0.00014], [79500.02, 0.00073], [79500.01, 0.00014], [79500.0, 0.17428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.01, 7e-05], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891], [79496.18, 0.0001]], ""asks"": [[79503.33, 5.87578], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 0.00017], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.59, 0.02819], [79505.71, 7e-05], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.83318], [79506.0, 0.0713], [79506.13, 0.02502], [79506.27, 0.06289], [79506.4, 0.0503], [79506.66, 0.15548]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412285}"
2025-04-08T10:01:12.978917,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 1.13717], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 0.00021], [79502.01, 0.02166], [79502.0, 0.07144], [79500.01, 0.3564], [79500.0, 0.22458], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79497.12, 0.8306], [79496.97, 0.00251], [79496.88, 0.07891], [79496.18, 0.0001], [79496.0, 0.07137]], ""asks"": [[79503.33, 4.60351], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 0.00017], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.59, 0.02819], [79505.71, 7e-05], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.29318], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412557}"
2025-04-08T10:01:13.407937,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.74704], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 7e-05], [79502.01, 0.02171], [79502.0, 0.07144], [79500.02, 0.00076], [79500.01, 0.10126], [79500.0, 0.17428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.52, 0.00202], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891], [79496.31, 0.54288]], ""asks"": [[79503.33, 4.1338], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.29318], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001], [79506.83, 0.12578]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412784}"
2025-04-08T10:01:13.820892,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.74164], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 0.02809], [79502.01, 0.00021], [79502.0, 0.07144], [79500.02, 0.00076], [79500.01, 0.09907], [79500.0, 0.17428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.52, 0.00202], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891], [79496.31, 0.54288]], ""asks"": [[79503.33, 4.18713], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.2303], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001], [79506.83, 0.12578]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412882}"
2025-04-08T10:01:14.250800,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.74072], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 0.02809], [79502.01, 0.00021], [79502.0, 0.07144], [79500.02, 0.00076], [79500.01, 0.09907], [79500.0, 0.27428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.52, 0.00202], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891], [79496.31, 0.54288]], ""asks"": [[79503.33, 4.19344], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.2303], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001], [79506.83, 0.12578]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412909}"
2025-04-08T10:01:14.660836,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.69824], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 0.02809], [79502.01, 0.00021], [79502.0, 0.07144], [79500.59, 0.00015], [79500.11, 0.00279], [79500.01, 0.09907], [79500.0, 0.27428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.0, 0.07137], [79497.62, 7e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891], [79496.31, 0.54288]], ""asks"": [[79503.33, 4.19344], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79505.96, 0.00018], [79505.97, 0.00014], [79505.98, 0.2303], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001], [79506.83, 0.12578]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058412945}"
2025-04-08T10:01:15.070720,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.68726], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 7e-05], [79502.01, 0.02176], [79502.0, 0.07144], [79500.59, 0.00015], [79500.11, 0.00279], [79500.01, 0.09907], [79500.0, 0.27428], [79499.59, 0.02006], [79499.13, 0.00038], [79498.55, 0.00013], [79498.0, 0.07137], [79497.62, 7e-05], [79497.53, 8e-05], [79497.32, 0.00013], [79496.97, 0.00251], [79496.88, 0.07891]], ""asks"": [[79503.33, 4.19759], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79504.71, 0.02515], [79504.92, 7e-05], [79505.96, 0.00018], [79505.98, 0.2303], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058413011}"
2025-04-08T10:01:15.487859,"{""symbol"": ""BTC/USDT"", ""bids"": [[79503.32, 0.55257], [79503.31, 0.00059], [79502.77, 0.00015], [79502.55, 7e-05], [79502.02, 7e-05], [79502.01, 7e-05], [79502.0, 7e-05], [79501.76, 0.00014], [79501.18, 0.00202], [79500.96, 7e-05], [79500.01, 0.00098], [79500.0, 0.27428], [79499.59, 0.02006], [79499.25, 8e-05], [79499.13, 0.00038], [79498.55, 0.00013], [79498.0, 0.07137], [79497.62, 7e-05], [79497.53, 8e-05], [79497.32, 0.00013]], ""asks"": [[79503.33, 4.94587], [79503.34, 0.00046], [79503.44, 0.00197], [79503.47, 0.00208], [79503.54, 7e-05], [79503.91, 0.00021], [79503.92, 0.06296], [79503.97, 0.00021], [79503.98, 0.28132], [79504.0, 0.0713], [79504.71, 0.02515], [79504.92, 7e-05], [79505.96, 0.00018], [79505.98, 0.2303], [79506.0, 0.0713], [79506.13, 0.02502], [79506.4, 0.0503], [79506.69, 0.06289], [79506.73, 0.06288], [79506.77, 0.0001]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058413187}"
2025-04-08T10:01:15.899851,"{""symbol"": ""BTC/USDT"", ""bids"": [[79496.88, 0.63471], [79496.87, 0.00022], [79496.31, 0.00034], [79496.3, 7e-05], [79496.21, 7e-05], [79496.03, 0.00029], [79495.41, 0.00014], [79495.37, 0.00025], [79494.62, 7e-05], [79494.01, 0.00014], [79494.0, 0.07137], [79493.18, 0.02007], [79492.12, 0.00013], [79492.0, 0.07137], [79491.86, 7e-05], [79490.56, 0.06514], [79490.53, 0.00251], [79490.44, 0.07891], [79489.59, 0.00013], [79489.19, 7e-05]], ""asks"": [[79496.89, 8.90304], [79496.9, 0.01876], [79496.99, 0.00014], [79497.47, 0.00021], [79497.48, 0.0631], [79497.78, 0.00014], [79497.99, 0.00021], [79498.0, 0.07144], [79498.54, 0.00021], [79498.55, 0.37677], [79498.56, 0.00014], [79498.59, 7e-05], [79499.12, 7e-05], [79499.13, 1.427], [79499.14, 0.70759], [79500.0, 1.85604], [79500.01, 1.90604], [79500.02, 0.0004], [79500.59, 0.0178], [79500.88, 0.15127]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058415290}"
2025-04-08T10:01:16.328837,"{""symbol"": ""BTC/USDT"", ""bids"": [[79490.56, 0.60549], [79490.53, 7e-05], [79490.45, 0.00021], [79490.44, 7e-05], [79489.48, 0.00014], [79489.19, 0.00014], [79487.2, 7e-05], [79486.34, 0.0026], [79485.86, 0.0045], [79485.58, 7e-05], [79485.16, 0.00422], [79485.13, 0.003], [79484.98, 7e-05], [79484.33, 7e-05], [79484.01, 0.00013], [79483.28, 0.001], [79482.58, 0.00038], [79482.38, 0.01269], [79482.37, 0.00905], [79482.34, 0.00094]], ""asks"": [[79490.57, 3.81886], [79491.44, 7e-05], [79491.87, 7e-05], [79491.94, 0.37096], [79492.0, 0.07137], [79492.01, 7e-05], [79492.1, 0.06677], [79492.12, 0.37684], [79492.13, 0.20726], [79492.25, 0.0001], [79492.97, 0.06677], [79493.0, 0.0667], [79493.16, 0.0667], [79493.18, 0.39076], [79493.19, 0.05003], [79493.2, 0.01672], [79493.6, 0.0503], [79494.0, 0.0713], [79495.42, 0.05003], [79495.77, 0.00453]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058416485}"
2025-04-08T10:01:16.743817,"{""symbol"": ""BTC/USDT"", ""bids"": [[79490.56, 0.77835], [79490.55, 0.00111], [79490.54, 0.00065], [79490.53, 7e-05], [79490.45, 7e-05], [79489.48, 7e-05], [79489.19, 0.00014], [79488.01, 0.00021], [79488.0, 0.07137], [79486.85, 0.01997], [79486.34, 0.0026], [79486.0, 0.07137], [79485.8, 0.00013], [79485.75, 8e-05], [79484.98, 7e-05], [79484.21, 0.00251], [79484.13, 0.04641], [79484.12, 0.07891], [79484.01, 0.00013], [79482.62, 0.00025]], ""asks"": [[79490.57, 6.40505], [79490.58, 0.00047], [79491.21, 0.00021], [79491.22, 0.02523], [79491.44, 0.00014], [79491.48, 0.00021], [79491.49, 0.06297], [79491.91, 0.00021], [79491.92, 0.69748], [79492.0, 0.0713], [79492.04, 0.02516], [79492.12, 1.20728], [79492.13, 0.00049], [79492.25, 0.0001], [79492.39, 0.02819], [79492.49, 0.0629], [79493.08, 0.00453], [79493.19, 0.04017], [79493.2, 0.00013], [79493.6, 0.0503]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058417375}"
2025-04-08T10:01:17.168485,"{""symbol"": ""BTC/USDT"", ""bids"": [[79490.56, 4.17473], [79490.55, 0.00111], [79490.54, 0.00065], [79490.53, 7e-05], [79490.45, 7e-05], [79490.1, 0.00015], [79490.02, 0.00014], [79490.01, 0.2681], [79490.0, 0.07137], [79489.38, 0.0001], [79489.19, 7e-05], [79488.71, 0.02826], [79488.28, 7e-05], [79488.01, 0.04975], [79488.0, 0.07137], [79487.2, 0.05037], [79487.05, 0.00152], [79486.85, 0.01997], [79486.34, 0.0026], [79486.0, 0.07137]], ""asks"": [[79490.57, 0.04039], [79490.58, 0.01823], [79490.65, 0.00014], [79491.21, 7e-05], [79491.22, 7e-05], [79491.38, 7e-05], [79491.44, 7e-05], [79491.48, 7e-05], [79491.99, 0.0002], [79492.01, 0.00014], [79492.02, 0.1101], [79492.13, 0.00049], [79492.23, 7e-05], [79493.2, 0.00013], [79493.99, 0.00014], [79494.0, 0.0713], [79494.25, 0.00014], [79494.26, 0.11674], [79494.28, 0.01788], [79495.33, 0.00013]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058418133}"
2025-04-08T10:01:17.581688,"{""symbol"": ""BTC/USDT"", ""bids"": [[79495.32, 2.42741], [79494.3, 0.06684], [79494.28, 0.13919], [79494.27, 1.0158], [79494.26, 0.00021], [79494.0, 0.07144], [79493.6, 0.05044], [79493.4, 0.00021], [79492.25, 0.06677], [79492.23, 0.52567], [79492.22, 0.06677], [79492.2, 0.06677], [79492.17, 0.05004], [79492.0, 0.07137], [79491.24, 2.01527], [79491.23, 0.05004], [79490.64, 0.62833], [79490.56, 0.8431], [79490.55, 0.0004], [79490.0, 0.0713]], ""asks"": [[79495.33, 0.00574], [79496.2, 7e-05], [79496.89, 0.00308], [79496.92, 7e-05], [79497.02, 0.00031], [79497.03, 7e-05], [79497.07, 0.00021], [79497.08, 0.02817], [79497.09, 0.0002], [79497.61, 7e-05], [79497.78, 7e-05], [79497.99, 0.00021], [79498.51, 0.00025], [79499.79, 0.1085], [79499.99, 0.00014], [79500.0, 0.07137], [79500.5, 0.00013], [79500.92, 0.00352], [79500.96, 0.00014], [79500.97, 0.62826]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058419247}"
2025-04-08T10:01:17.992743,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 5.56692], [79499.44, 0.00046], [79498.87, 0.00017], [79498.5, 7e-05], [79498.01, 0.05785], [79498.0, 0.07144], [79497.12, 0.00018], [79496.88, 0.12074], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.37, 0.92531], [79495.36, 0.83062], [79495.32, 0.71753], [79494.77, 0.00013], [79494.75, 0.00011], [79494.6, 0.16243], [79494.0, 0.07137], [79493.6, 0.05037], [79493.41, 7e-05]], ""asks"": [[79499.54, 1.04842], [79499.55, 0.00019], [79499.57, 0.00047], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 0.00021], [79499.89, 0.02883], [79499.99, 0.00021], [79500.0, 0.07137], [79500.09, 0.00013], [79500.96, 0.00014], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 0.00097], [79502.0, 0.0713], [79502.5, 0.003], [79502.64, 7e-05], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420192}"
2025-04-08T10:01:18.410770,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 6.43106], [79499.44, 0.00046], [79498.87, 0.00017], [79498.5, 7e-05], [79498.01, 0.05785], [79498.0, 0.07144], [79497.12, 0.00018], [79496.88, 0.12074], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.38, 0.5312], [79495.36, 0.83062], [79495.32, 0.57238], [79494.77, 0.00013], [79494.75, 0.00011], [79494.6, 0.16243], [79494.0, 0.07137], [79493.6, 0.05037], [79493.41, 7e-05]], ""asks"": [[79499.54, 0.89493], [79499.55, 0.00019], [79499.57, 0.00047], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 7e-05], [79499.89, 7e-05], [79499.99, 0.00021], [79500.0, 0.07137], [79500.09, 0.00013], [79500.96, 0.00014], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 7e-05], [79502.0, 0.0713], [79502.5, 0.003], [79502.64, 7e-05], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420330}"
2025-04-08T10:01:18.837901,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 6.28536], [79499.46, 0.00046], [79499.44, 7e-05], [79498.87, 0.00017], [79498.5, 7e-05], [79498.02, 0.00021], [79498.01, 0.05799], [79498.0, 0.07144], [79497.12, 0.00011], [79496.89, 7e-05], [79496.88, 0.12067], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.38, 0.5312], [79495.36, 0.83062], [79495.32, 0.57238], [79494.77, 0.00013], [79494.75, 0.00011], [79494.0, 0.07137]], ""asks"": [[79499.54, 1.0405], [79499.55, 0.00019], [79499.58, 0.00046], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 7e-05], [79499.89, 7e-05], [79499.99, 0.00021], [79500.0, 0.12167], [79500.09, 0.00013], [79500.95, 0.00014], [79500.96, 0.39653], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 7e-05], [79502.0, 0.0713], [79502.64, 7e-05], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420467}"
2025-04-08T10:01:19.252664,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 6.289], [79499.46, 0.00046], [79499.44, 7e-05], [79498.87, 7e-05], [79498.5, 7e-05], [79498.02, 0.00021], [79498.01, 0.05799], [79498.0, 0.07144], [79497.12, 0.00011], [79496.89, 7e-05], [79496.88, 0.12067], [79496.35, 0.0001], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.38, 0.5312], [79495.36, 0.83062], [79495.32, 0.57238], [79495.01, 0.1422], [79494.77, 0.00013]], ""asks"": [[79499.54, 1.04993], [79499.55, 0.00019], [79499.58, 0.00046], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 7e-05], [79499.89, 7e-05], [79499.99, 0.00021], [79500.0, 0.12167], [79500.09, 0.00013], [79500.95, 0.00014], [79500.96, 0.39653], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 7e-05], [79502.0, 0.0713], [79502.64, 7e-05], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420531}"
2025-04-08T10:01:19.678577,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 6.29109], [79499.46, 0.00046], [79499.44, 7e-05], [79498.87, 7e-05], [79498.5, 7e-05], [79498.02, 0.00021], [79498.01, 0.05799], [79498.0, 0.07144], [79497.12, 0.00011], [79496.9, 0.1422], [79496.89, 7e-05], [79496.88, 0.12067], [79496.35, 0.0001], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.38, 0.5312], [79495.36, 0.83062], [79495.32, 0.57238], [79494.77, 0.00039]], ""asks"": [[79499.54, 1.04092], [79499.55, 0.00019], [79499.58, 7e-05], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 7e-05], [79499.89, 7e-05], [79499.99, 0.00021], [79500.0, 0.07137], [79500.09, 0.00013], [79500.96, 0.00014], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 7e-05], [79502.0, 0.0713], [79502.64, 7e-05], [79502.67, 0.00201], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420620}"
2025-04-08T10:01:20.092649,"{""symbol"": ""BTC/USDT"", ""bids"": [[79499.53, 6.29095], [79499.46, 0.00046], [79499.44, 7e-05], [79498.87, 0.00017], [79498.5, 7e-05], [79498.02, 0.00021], [79498.01, 0.05799], [79498.0, 0.07144], [79497.12, 0.00011], [79496.89, 7e-05], [79496.88, 0.12067], [79496.21, 7e-05], [79496.0, 0.07137], [79495.82, 0.02005], [79495.38, 0.5312], [79495.36, 0.83062], [79495.32, 0.57238], [79494.77, 0.00039], [79494.75, 0.00011], [79494.0, 0.07137]], ""asks"": [[79499.54, 1.01369], [79499.55, 0.00019], [79499.58, 7e-05], [79499.59, 0.00046], [79499.78, 0.00039], [79499.79, 0.10857], [79499.88, 7e-05], [79499.89, 7e-05], [79500.0, 7e-05], [79500.09, 0.00013], [79500.96, 0.00014], [79500.97, 0.62826], [79501.17, 0.11675], [79501.75, 7e-05], [79502.0, 0.0713], [79502.64, 7e-05], [79502.67, 0.00201], [79503.25, 0.0178], [79503.32, 0.00662], [79503.33, 0.00475]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058420685}"
