timestamp,open,high,low,close,order_book
2025-04-14 01:27:00,130.87,130.95,130.83,130.85,"{""timestamp"": ""2025-04-14T01:27:00"", ""bids"": [{""price"": 130.83, ""qty"": 1.0}], ""asks"": [{""price"": 130.95, ""qty"": 1.0}], ""last_price"": 130.85, ""volume"": 100.0}"
2025-04-14 01:28:00,130.84,131.11,130.8,130.96,"{""timestamp"": ""2025-04-14T01:28:00"", ""bids"": [{""price"": 130.8, ""qty"": 1.0}], ""asks"": [{""price"": 131.11, ""qty"": 1.0}], ""last_price"": 130.96, ""volume"": 100.0}"
2025-04-14 01:29:00,130.96,130.98,130.72,130.93,"{""timestamp"": ""2025-04-14T01:29:00"", ""bids"": [{""price"": 130.72, ""qty"": 1.0}], ""asks"": [{""price"": 130.98, ""qty"": 1.0}], ""last_price"": 130.93, ""volume"": 100.0}"
2025-04-14 01:30:00,130.92,131.3,130.89,131.08,"{""timestamp"": ""2025-04-14T01:30:00"", ""bids"": [{""price"": 130.89, ""qty"": 1.0}], ""asks"": [{""price"": 131.3, ""qty"": 1.0}], ""last_price"": 131.08, ""volume"": 100.0}"
2025-04-14 01:31:00,131.08,131.4,131.05,131.36,"{""timestamp"": ""2025-04-14T01:31:00"", ""bids"": [{""price"": 131.05, ""qty"": 1.0}], ""asks"": [{""price"": 131.4, ""qty"": 1.0}], ""last_price"": 131.36, ""volume"": 100.0}"
2025-04-14 01:32:00,131.37,131.49,131.2,131.22,"{""timestamp"": ""2025-04-14T01:32:00"", ""bids"": [{""price"": 131.2, ""qty"": 1.0}], ""asks"": [{""price"": 131.49, ""qty"": 1.0}], ""last_price"": 131.22, ""volume"": 100.0}"
2025-04-14 01:33:00,131.22,131.22,131.02,131.13,"{""timestamp"": ""2025-04-14T01:33:00"", ""bids"": [{""price"": 131.02, ""qty"": 1.0}], ""asks"": [{""price"": 131.22, ""qty"": 1.0}], ""last_price"": 131.13, ""volume"": 100.0}"
2025-04-14 01:34:00,131.14,131.14,130.89,131.1,"{""timestamp"": ""2025-04-14T01:34:00"", ""bids"": [{""price"": 130.89, ""qty"": 1.0}], ""asks"": [{""price"": 131.14, ""qty"": 1.0}], ""last_price"": 131.1, ""volume"": 100.0}"
2025-04-14 01:35:00,131.11,131.25,130.98,131.03,"{""timestamp"": ""2025-04-14T01:35:00"", ""bids"": [{""price"": 130.98, ""qty"": 1.0}], ""asks"": [{""price"": 131.25, ""qty"": 1.0}], ""last_price"": 131.03, ""volume"": 100.0}"
2025-04-14 01:36:00,131.03,131.32,131.03,131.16,"{""timestamp"": ""2025-04-14T01:36:00"", ""bids"": [{""price"": 131.03, ""qty"": 1.0}], ""asks"": [{""price"": 131.32, ""qty"": 1.0}], ""last_price"": 131.16, ""volume"": 100.0}"
2025-04-14 01:37:00,131.16,131.36,131.0,131.02,"{""timestamp"": ""2025-04-14T01:37:00"", ""bids"": [{""price"": 131.0, ""qty"": 1.0}], ""asks"": [{""price"": 131.36, ""qty"": 1.0}], ""last_price"": 131.02, ""volume"": 100.0}"
2025-04-14 01:38:00,131.01,131.01,130.79,130.79,"{""timestamp"": ""2025-04-14T01:38:00"", ""bids"": [{""price"": 130.79, ""qty"": 1.0}], ""asks"": [{""price"": 131.01, ""qty"": 1.0}], ""last_price"": 130.79, ""volume"": 100.0}"
2025-04-14 01:39:00,130.79,130.93,130.63,130.64,"{""timestamp"": ""2025-04-14T01:39:00"", ""bids"": [{""price"": 130.63, ""qty"": 1.0}], ""asks"": [{""price"": 130.93, ""qty"": 1.0}], ""last_price"": 130.64, ""volume"": 100.0}"
2025-04-14 01:40:00,130.63,130.7,130.45,130.49,"{""timestamp"": ""2025-04-14T01:40:00"", ""bids"": [{""price"": 130.45, ""qty"": 1.0}], ""asks"": [{""price"": 130.7, ""qty"": 1.0}], ""last_price"": 130.49, ""volume"": 100.0}"
2025-04-14 01:41:00,130.49,130.51,130.23,130.41,"{""timestamp"": ""2025-04-14T01:41:00"", ""bids"": [{""price"": 130.23, ""qty"": 1.0}], ""asks"": [{""price"": 130.51, ""qty"": 1.0}], ""last_price"": 130.41, ""volume"": 100.0}"
2025-04-14 01:42:00,130.4,130.45,130.27,130.39,"{""timestamp"": ""2025-04-14T01:42:00"", ""bids"": [{""price"": 130.27, ""qty"": 1.0}], ""asks"": [{""price"": 130.45, ""qty"": 1.0}], ""last_price"": 130.39, ""volume"": 100.0}"
2025-04-14 01:43:00,130.4,130.72,130.4,130.68,"{""timestamp"": ""2025-04-14T01:43:00"", ""bids"": [{""price"": 130.4, ""qty"": 1.0}], ""asks"": [{""price"": 130.72, ""qty"": 1.0}], ""last_price"": 130.68, ""volume"": 100.0}"
2025-04-14 01:44:00,130.69,130.95,130.68,130.84,"{""timestamp"": ""2025-04-14T01:44:00"", ""bids"": [{""price"": 130.68, ""qty"": 1.0}], ""asks"": [{""price"": 130.95, ""qty"": 1.0}], ""last_price"": 130.84, ""volume"": 100.0}"
2025-04-14 01:45:00,130.83,131.08,130.79,130.99,"{""timestamp"": ""2025-04-14T01:45:00"", ""bids"": [{""price"": 130.79, ""qty"": 1.0}], ""asks"": [{""price"": 131.08, ""qty"": 1.0}], ""last_price"": 130.99, ""volume"": 100.0}"
2025-04-14 01:46:00,130.98,131.02,130.71,130.81,"{""timestamp"": ""2025-04-14T01:46:00"", ""bids"": [{""price"": 130.71, ""qty"": 1.0}], ""asks"": [{""price"": 131.02, ""qty"": 1.0}], ""last_price"": 130.81, ""volume"": 100.0}"
2025-04-14 01:47:00,130.81,130.86,130.59,130.68,"{""timestamp"": ""2025-04-14T01:47:00"", ""bids"": [{""price"": 130.59, ""qty"": 1.0}], ""asks"": [{""price"": 130.86, ""qty"": 1.0}], ""last_price"": 130.68, ""volume"": 100.0}"
2025-04-14 01:48:00,130.68,130.73,130.39,130.42,"{""timestamp"": ""2025-04-14T01:48:00"", ""bids"": [{""price"": 130.39, ""qty"": 1.0}], ""asks"": [{""price"": 130.73, ""qty"": 1.0}], ""last_price"": 130.42, ""volume"": 100.0}"
2025-04-14 01:49:00,130.42,130.55,130.13,130.2,"{""timestamp"": ""2025-04-14T01:49:00"", ""bids"": [{""price"": 130.13, ""qty"": 1.0}], ""asks"": [{""price"": 130.55, ""qty"": 1.0}], ""last_price"": 130.2, ""volume"": 100.0}"
2025-04-14 01:50:00,130.2,130.46,130.2,130.46,"{""timestamp"": ""2025-04-14T01:50:00"", ""bids"": [{""price"": 130.2, ""qty"": 1.0}], ""asks"": [{""price"": 130.46, ""qty"": 1.0}], ""last_price"": 130.46, ""volume"": 100.0}"
2025-04-14 01:51:00,130.45,130.45,130.04,130.07,"{""timestamp"": ""2025-04-14T01:51:00"", ""bids"": [{""price"": 130.04, ""qty"": 1.0}], ""asks"": [{""price"": 130.45, ""qty"": 1.0}], ""last_price"": 130.07, ""volume"": 100.0}"
2025-04-14 01:52:00,130.06,130.08,129.78,130.04,"{""timestamp"": ""2025-04-14T01:52:00"", ""bids"": [{""price"": 129.78, ""qty"": 1.0}], ""asks"": [{""price"": 130.08, ""qty"": 1.0}], ""last_price"": 130.04, ""volume"": 100.0}"
2025-04-14 01:53:00,130.04,130.06,129.82,129.96,"{""timestamp"": ""2025-04-14T01:53:00"", ""bids"": [{""price"": 129.82, ""qty"": 1.0}], ""asks"": [{""price"": 130.06, ""qty"": 1.0}], ""last_price"": 129.96, ""volume"": 100.0}"
2025-04-14 01:54:00,129.96,130.32,129.93,130.28,"{""timestamp"": ""2025-04-14T01:54:00"", ""bids"": [{""price"": 129.93, ""qty"": 1.0}], ""asks"": [{""price"": 130.32, ""qty"": 1.0}], ""last_price"": 130.28, ""volume"": 100.0}"
2025-04-14 01:55:00,130.29,130.39,130.13,130.14,"{""timestamp"": ""2025-04-14T01:55:00"", ""bids"": [{""price"": 130.13, ""qty"": 1.0}], ""asks"": [{""price"": 130.39, ""qty"": 1.0}], ""last_price"": 130.14, ""volume"": 100.0}"
2025-04-14 01:56:00,130.15,130.28,130.09,130.15,"{""timestamp"": ""2025-04-14T01:56:00"", ""bids"": [{""price"": 130.09, ""qty"": 1.0}], ""asks"": [{""price"": 130.28, ""qty"": 1.0}], ""last_price"": 130.15, ""volume"": 100.0}"
2025-04-14 01:57:00,130.15,130.32,130.15,130.26,"{""timestamp"": ""2025-04-14T01:57:00"", ""bids"": [{""price"": 130.15, ""qty"": 1.0}], ""asks"": [{""price"": 130.32, ""qty"": 1.0}], ""last_price"": 130.26, ""volume"": 100.0}"
2025-04-14 01:58:00,130.26,130.37,130.23,130.36,"{""timestamp"": ""2025-04-14T01:58:00"", ""bids"": [{""price"": 130.23, ""qty"": 1.0}], ""asks"": [{""price"": 130.37, ""qty"": 1.0}], ""last_price"": 130.36, ""volume"": 100.0}"
2025-04-14 01:59:00,130.37,130.57,130.35,130.55,"{""timestamp"": ""2025-04-14T01:59:00"", ""bids"": [{""price"": 130.35, ""qty"": 1.0}], ""asks"": [{""price"": 130.57, ""qty"": 1.0}], ""last_price"": 130.55, ""volume"": 100.0}"
2025-04-14 02:00:00,130.56,130.62,130.28,130.29,"{""timestamp"": ""2025-04-14T02:00:00"", ""bids"": [{""price"": 130.28, ""qty"": 1.0}], ""asks"": [{""price"": 130.62, ""qty"": 1.0}], ""last_price"": 130.29, ""volume"": 100.0}"
2025-04-14 02:01:00,130.3,130.5,130.24,130.29,"{""timestamp"": ""2025-04-14T02:01:00"", ""bids"": [{""price"": 130.24, ""qty"": 1.0}], ""asks"": [{""price"": 130.5, ""qty"": 1.0}], ""last_price"": 130.29, ""volume"": 100.0}"
2025-04-14 02:02:00,130.29,130.52,130.26,130.34,"{""timestamp"": ""2025-04-14T02:02:00"", ""bids"": [{""price"": 130.26, ""qty"": 1.0}], ""asks"": [{""price"": 130.52, ""qty"": 1.0}], ""last_price"": 130.34, ""volume"": 100.0}"
2025-04-14 02:03:00,130.33,130.42,130.25,130.33,"{""timestamp"": ""2025-04-14T02:03:00"", ""bids"": [{""price"": 130.25, ""qty"": 1.0}], ""asks"": [{""price"": 130.42, ""qty"": 1.0}], ""last_price"": 130.33, ""volume"": 100.0}"
2025-04-14 02:04:00,130.34,130.5,130.2,130.23,"{""timestamp"": ""2025-04-14T02:04:00"", ""bids"": [{""price"": 130.2, ""qty"": 1.0}], ""asks"": [{""price"": 130.5, ""qty"": 1.0}], ""last_price"": 130.23, ""volume"": 100.0}"
2025-04-14 02:05:00,130.23,130.33,130.01,130.33,"{""timestamp"": ""2025-04-14T02:05:00"", ""bids"": [{""price"": 130.01, ""qty"": 1.0}], ""asks"": [{""price"": 130.33, ""qty"": 1.0}], ""last_price"": 130.33, ""volume"": 100.0}"
2025-04-14 02:06:00,130.32,130.47,130.2,130.41,"{""timestamp"": ""2025-04-14T02:06:00"", ""bids"": [{""price"": 130.2, ""qty"": 1.0}], ""asks"": [{""price"": 130.47, ""qty"": 1.0}], ""last_price"": 130.41, ""volume"": 100.0}"
2025-04-14 02:07:00,130.41,130.7,130.34,130.68,"{""timestamp"": ""2025-04-14T02:07:00"", ""bids"": [{""price"": 130.34, ""qty"": 1.0}], ""asks"": [{""price"": 130.7, ""qty"": 1.0}], ""last_price"": 130.68, ""volume"": 100.0}"
2025-04-14 02:08:00,130.67,131.08,130.64,130.91,"{""timestamp"": ""2025-04-14T02:08:00"", ""bids"": [{""price"": 130.64, ""qty"": 1.0}], ""asks"": [{""price"": 131.08, ""qty"": 1.0}], ""last_price"": 130.91, ""volume"": 100.0}"
2025-04-14 02:09:00,130.92,130.99,130.8,130.95,"{""timestamp"": ""2025-04-14T02:09:00"", ""bids"": [{""price"": 130.8, ""qty"": 1.0}], ""asks"": [{""price"": 130.99, ""qty"": 1.0}], ""last_price"": 130.95, ""volume"": 100.0}"
2025-04-14 02:10:00,130.95,131.22,130.85,130.85,"{""timestamp"": ""2025-04-14T02:10:00"", ""bids"": [{""price"": 130.85, ""qty"": 1.0}], ""asks"": [{""price"": 131.22, ""qty"": 1.0}], ""last_price"": 130.85, ""volume"": 100.0}"
2025-04-14 02:11:00,130.85,130.91,130.7,130.83,"{""timestamp"": ""2025-04-14T02:11:00"", ""bids"": [{""price"": 130.7, ""qty"": 1.0}], ""asks"": [{""price"": 130.91, ""qty"": 1.0}], ""last_price"": 130.83, ""volume"": 100.0}"
2025-04-14 02:12:00,130.83,130.92,130.72,130.74,"{""timestamp"": ""2025-04-14T02:12:00"", ""bids"": [{""price"": 130.72, ""qty"": 1.0}], ""asks"": [{""price"": 130.92, ""qty"": 1.0}], ""last_price"": 130.74, ""volume"": 100.0}"
2025-04-14 02:13:00,130.74,130.82,130.64,130.77,"{""timestamp"": ""2025-04-14T02:13:00"", ""bids"": [{""price"": 130.64, ""qty"": 1.0}], ""asks"": [{""price"": 130.82, ""qty"": 1.0}], ""last_price"": 130.77, ""volume"": 100.0}"
2025-04-14 02:14:00,130.76,131.08,130.73,130.93,"{""timestamp"": ""2025-04-14T02:14:00"", ""bids"": [{""price"": 130.73, ""qty"": 1.0}], ""asks"": [{""price"": 131.08, ""qty"": 1.0}], ""last_price"": 130.93, ""volume"": 100.0}"
2025-04-14 02:15:00,130.92,131.04,130.8,130.82,"{""timestamp"": ""2025-04-14T02:15:00"", ""bids"": [{""price"": 130.8, ""qty"": 1.0}], ""asks"": [{""price"": 131.04, ""qty"": 1.0}], ""last_price"": 130.82, ""volume"": 100.0}"
2025-04-14 02:16:00,130.83,131.19,130.82,130.97,"{""timestamp"": ""2025-04-14T02:16:00"", ""bids"": [{""price"": 130.82, ""qty"": 1.0}], ""asks"": [{""price"": 131.19, ""qty"": 1.0}], ""last_price"": 130.97, ""volume"": 100.0}"
2025-04-14 02:17:00,130.97,131.2,130.8,130.81,"{""timestamp"": ""2025-04-14T02:17:00"", ""bids"": [{""price"": 130.8, ""qty"": 1.0}], ""asks"": [{""price"": 131.2, ""qty"": 1.0}], ""last_price"": 130.81, ""volume"": 100.0}"
2025-04-14 02:18:00,130.8,131.03,130.8,130.96,"{""timestamp"": ""2025-04-14T02:18:00"", ""bids"": [{""price"": 130.8, ""qty"": 1.0}], ""asks"": [{""price"": 131.03, ""qty"": 1.0}], ""last_price"": 130.96, ""volume"": 100.0}"
2025-04-14 02:19:00,130.95,131.04,130.86,130.97,"{""timestamp"": ""2025-04-14T02:19:00"", ""bids"": [{""price"": 130.86, ""qty"": 1.0}], ""asks"": [{""price"": 131.04, ""qty"": 1.0}], ""last_price"": 130.97, ""volume"": 100.0}"
2025-04-14 02:20:00,130.97,131.13,130.91,130.99,"{""timestamp"": ""2025-04-14T02:20:00"", ""bids"": [{""price"": 130.91, ""qty"": 1.0}], ""asks"": [{""price"": 131.13, ""qty"": 1.0}], ""last_price"": 130.99, ""volume"": 100.0}"
2025-04-14 02:21:00,130.99,131.15,130.95,131.14,"{""timestamp"": ""2025-04-14T02:21:00"", ""bids"": [{""price"": 130.95, ""qty"": 1.0}], ""asks"": [{""price"": 131.15, ""qty"": 1.0}], ""last_price"": 131.14, ""volume"": 100.0}"
2025-04-14 02:22:00,131.14,131.31,131.04,131.31,"{""timestamp"": ""2025-04-14T02:22:00"", ""bids"": [{""price"": 131.04, ""qty"": 1.0}], ""asks"": [{""price"": 131.31, ""qty"": 1.0}], ""last_price"": 131.31, ""volume"": 100.0}"
2025-04-14 02:23:00,131.3,131.55,131.3,131.5,"{""timestamp"": ""2025-04-14T02:23:00"", ""bids"": [{""price"": 131.3, ""qty"": 1.0}], ""asks"": [{""price"": 131.55, ""qty"": 1.0}], ""last_price"": 131.5, ""volume"": 100.0}"
2025-04-14 02:24:00,131.5,132.4,131.45,132.4,"{""timestamp"": ""2025-04-14T02:24:00"", ""bids"": [{""price"": 131.45, ""qty"": 1.0}], ""asks"": [{""price"": 132.4, ""qty"": 1.0}], ""last_price"": 132.4, ""volume"": 100.0}"
2025-04-14 02:25:00,132.4,133.04,132.35,132.58,"{""timestamp"": ""2025-04-14T02:25:00"", ""bids"": [{""price"": 132.35, ""qty"": 1.0}], ""asks"": [{""price"": 133.04, ""qty"": 1.0}], ""last_price"": 132.58, ""volume"": 100.0}"
2025-04-14 02:26:00,132.58,132.96,132.5,132.84,"{""timestamp"": ""2025-04-14T02:26:00"", ""bids"": [{""price"": 132.5, ""qty"": 1.0}], ""asks"": [{""price"": 132.96, ""qty"": 1.0}], ""last_price"": 132.84, ""volume"": 100.0}"
2025-04-14 02:27:00,132.84,133.05,132.69,132.95,"{""timestamp"": ""2025-04-14T02:27:00"", ""bids"": [{""price"": 132.69, ""qty"": 1.0}], ""asks"": [{""price"": 133.05, ""qty"": 1.0}], ""last_price"": 132.95, ""volume"": 100.0}"
2025-04-14 02:28:00,132.95,133.41,132.94,133.4,"{""timestamp"": ""2025-04-14T02:28:00"", ""bids"": [{""price"": 132.94, ""qty"": 1.0}], ""asks"": [{""price"": 133.41, ""qty"": 1.0}], ""last_price"": 133.4, ""volume"": 100.0}"
2025-04-14 02:29:00,133.41,133.57,133.31,133.53,"{""timestamp"": ""2025-04-14T02:29:00"", ""bids"": [{""price"": 133.31, ""qty"": 1.0}], ""asks"": [{""price"": 133.57, ""qty"": 1.0}], ""last_price"": 133.53, ""volume"": 100.0}"
2025-04-14 02:30:00,133.54,133.86,133.47,133.49,"{""timestamp"": ""2025-04-14T02:30:00"", ""bids"": [{""price"": 133.47, ""qty"": 1.0}], ""asks"": [{""price"": 133.86, ""qty"": 1.0}], ""last_price"": 133.49, ""volume"": 100.0}"
2025-04-14 02:31:00,133.5,134.0,133.5,133.92,"{""timestamp"": ""2025-04-14T02:31:00"", ""bids"": [{""price"": 133.5, ""qty"": 1.0}], ""asks"": [{""price"": 134.0, ""qty"": 1.0}], ""last_price"": 133.92, ""volume"": 100.0}"
2025-04-14 02:32:00,133.92,134.8,133.89,134.74,"{""timestamp"": ""2025-04-14T02:32:00"", ""bids"": [{""price"": 133.89, ""qty"": 1.0}], ""asks"": [{""price"": 134.8, ""qty"": 1.0}], ""last_price"": 134.74, ""volume"": 100.0}"
2025-04-14 02:33:00,134.73,135.78,134.7,135.78,"{""timestamp"": ""2025-04-14T02:33:00"", ""bids"": [{""price"": 134.7, ""qty"": 1.0}], ""asks"": [{""price"": 135.78, ""qty"": 1.0}], ""last_price"": 135.78, ""volume"": 100.0}"
2025-04-14 02:34:00,135.78,136.09,135.36,135.36,"{""timestamp"": ""2025-04-14T02:34:00"", ""bids"": [{""price"": 135.36, ""qty"": 1.0}], ""asks"": [{""price"": 136.09, ""qty"": 1.0}], ""last_price"": 135.36, ""volume"": 100.0}"
2025-04-14 02:35:00,135.36,136.05,134.88,134.94,"{""timestamp"": ""2025-04-14T02:35:00"", ""bids"": [{""price"": 134.88, ""qty"": 1.0}], ""asks"": [{""price"": 136.05, ""qty"": 1.0}], ""last_price"": 134.94, ""volume"": 100.0}"
2025-04-14 02:36:00,134.95,135.35,134.58,134.95,"{""timestamp"": ""2025-04-14T02:36:00"", ""bids"": [{""price"": 134.58, ""qty"": 1.0}], ""asks"": [{""price"": 135.35, ""qty"": 1.0}], ""last_price"": 134.95, ""volume"": 100.0}"
2025-04-14 02:37:00,134.95,135.15,134.53,134.74,"{""timestamp"": ""2025-04-14T02:37:00"", ""bids"": [{""price"": 134.53, ""qty"": 1.0}], ""asks"": [{""price"": 135.15, ""qty"": 1.0}], ""last_price"": 134.74, ""volume"": 100.0}"
2025-04-14 02:38:00,134.74,134.78,134.36,134.5,"{""timestamp"": ""2025-04-14T02:38:00"", ""bids"": [{""price"": 134.36, ""qty"": 1.0}], ""asks"": [{""price"": 134.78, ""qty"": 1.0}], ""last_price"": 134.5, ""volume"": 100.0}"
2025-04-14 02:39:00,134.5,134.69,134.22,134.39,"{""timestamp"": ""2025-04-14T02:39:00"", ""bids"": [{""price"": 134.22, ""qty"": 1.0}], ""asks"": [{""price"": 134.69, ""qty"": 1.0}], ""last_price"": 134.39, ""volume"": 100.0}"
2025-04-14 02:40:00,134.4,134.43,134.09,134.42,"{""timestamp"": ""2025-04-14T02:40:00"", ""bids"": [{""price"": 134.09, ""qty"": 1.0}], ""asks"": [{""price"": 134.43, ""qty"": 1.0}], ""last_price"": 134.42, ""volume"": 100.0}"
2025-04-14 02:41:00,134.42,134.49,133.66,133.72,"{""timestamp"": ""2025-04-14T02:41:00"", ""bids"": [{""price"": 133.66, ""qty"": 1.0}], ""asks"": [{""price"": 134.49, ""qty"": 1.0}], ""last_price"": 133.72, ""volume"": 100.0}"
2025-04-14 02:42:00,133.72,134.06,133.7,134.06,"{""timestamp"": ""2025-04-14T02:42:00"", ""bids"": [{""price"": 133.7, ""qty"": 1.0}], ""asks"": [{""price"": 134.06, ""qty"": 1.0}], ""last_price"": 134.06, ""volume"": 100.0}"
2025-04-14 02:43:00,134.05,134.28,133.96,134.22,"{""timestamp"": ""2025-04-14T02:43:00"", ""bids"": [{""price"": 133.96, ""qty"": 1.0}], ""asks"": [{""price"": 134.28, ""qty"": 1.0}], ""last_price"": 134.22, ""volume"": 100.0}"
2025-04-14 02:44:00,134.22,134.24,133.95,134.01,"{""timestamp"": ""2025-04-14T02:44:00"", ""bids"": [{""price"": 133.95, ""qty"": 1.0}], ""asks"": [{""price"": 134.24, ""qty"": 1.0}], ""last_price"": 134.01, ""volume"": 100.0}"
2025-04-14 02:45:00,134.0,134.33,133.79,134.33,"{""timestamp"": ""2025-04-14T02:45:00"", ""bids"": [{""price"": 133.79, ""qty"": 1.0}], ""asks"": [{""price"": 134.33, ""qty"": 1.0}], ""last_price"": 134.33, ""volume"": 100.0}"
2025-04-14 02:46:00,134.33,134.55,134.12,134.37,"{""timestamp"": ""2025-04-14T02:46:00"", ""bids"": [{""price"": 134.12, ""qty"": 1.0}], ""asks"": [{""price"": 134.55, ""qty"": 1.0}], ""last_price"": 134.37, ""volume"": 100.0}"
2025-04-14 02:47:00,134.38,134.7,134.3,134.49,"{""timestamp"": ""2025-04-14T02:47:00"", ""bids"": [{""price"": 134.3, ""qty"": 1.0}], ""asks"": [{""price"": 134.7, ""qty"": 1.0}], ""last_price"": 134.49, ""volume"": 100.0}"
2025-04-14 02:48:00,134.48,135.11,134.46,135.0,"{""timestamp"": ""2025-04-14T02:48:00"", ""bids"": [{""price"": 134.46, ""qty"": 1.0}], ""asks"": [{""price"": 135.11, ""qty"": 1.0}], ""last_price"": 135.0, ""volume"": 100.0}"
2025-04-14 02:49:00,134.99,135.04,134.6,134.62,"{""timestamp"": ""2025-04-14T02:49:00"", ""bids"": [{""price"": 134.6, ""qty"": 1.0}], ""asks"": [{""price"": 135.04, ""qty"": 1.0}], ""last_price"": 134.62, ""volume"": 100.0}"
2025-04-14 02:50:00,134.62,134.64,133.84,134.06,"{""timestamp"": ""2025-04-14T02:50:00"", ""bids"": [{""price"": 133.84, ""qty"": 1.0}], ""asks"": [{""price"": 134.64, ""qty"": 1.0}], ""last_price"": 134.06, ""volume"": 100.0}"
2025-04-14 02:51:00,134.06,134.09,133.73,133.75,"{""timestamp"": ""2025-04-14T02:51:00"", ""bids"": [{""price"": 133.73, ""qty"": 1.0}], ""asks"": [{""price"": 134.09, ""qty"": 1.0}], ""last_price"": 133.75, ""volume"": 100.0}"
2025-04-14 02:52:00,133.75,134.01,133.65,133.88,"{""timestamp"": ""2025-04-14T02:52:00"", ""bids"": [{""price"": 133.65, ""qty"": 1.0}], ""asks"": [{""price"": 134.01, ""qty"": 1.0}], ""last_price"": 133.88, ""volume"": 100.0}"
2025-04-14 02:53:00,133.87,134.0,133.68,133.97,"{""timestamp"": ""2025-04-14T02:53:00"", ""bids"": [{""price"": 133.68, ""qty"": 1.0}], ""asks"": [{""price"": 134.0, ""qty"": 1.0}], ""last_price"": 133.97, ""volume"": 100.0}"
2025-04-14 02:54:00,133.97,134.1,133.87,133.91,"{""timestamp"": ""2025-04-14T02:54:00"", ""bids"": [{""price"": 133.87, ""qty"": 1.0}], ""asks"": [{""price"": 134.1, ""qty"": 1.0}], ""last_price"": 133.91, ""volume"": 100.0}"
2025-04-14 02:55:00,133.91,134.04,133.53,133.61,"{""timestamp"": ""2025-04-14T02:55:00"", ""bids"": [{""price"": 133.53, ""qty"": 1.0}], ""asks"": [{""price"": 134.04, ""qty"": 1.0}], ""last_price"": 133.61, ""volume"": 100.0}"
2025-04-14 02:56:00,133.61,133.64,133.38,133.62,"{""timestamp"": ""2025-04-14T02:56:00"", ""bids"": [{""price"": 133.38, ""qty"": 1.0}], ""asks"": [{""price"": 133.64, ""qty"": 1.0}], ""last_price"": 133.62, ""volume"": 100.0}"
2025-04-14 02:57:00,133.61,133.69,133.48,133.69,"{""timestamp"": ""2025-04-14T02:57:00"", ""bids"": [{""price"": 133.48, ""qty"": 1.0}], ""asks"": [{""price"": 133.69, ""qty"": 1.0}], ""last_price"": 133.69, ""volume"": 100.0}"
2025-04-14 02:58:00,133.69,133.69,133.32,133.44,"{""timestamp"": ""2025-04-14T02:58:00"", ""bids"": [{""price"": 133.32, ""qty"": 1.0}], ""asks"": [{""price"": 133.69, ""qty"": 1.0}], ""last_price"": 133.44, ""volume"": 100.0}"
2025-04-14 02:59:00,133.45,133.49,133.32,133.33,"{""timestamp"": ""2025-04-14T02:59:00"", ""bids"": [{""price"": 133.32, ""qty"": 1.0}], ""asks"": [{""price"": 133.49, ""qty"": 1.0}], ""last_price"": 133.33, ""volume"": 100.0}"
2025-04-14 03:00:00,133.33,133.56,132.88,133.08,"{""timestamp"": ""2025-04-14T03:00:00"", ""bids"": [{""price"": 132.88, ""qty"": 1.0}], ""asks"": [{""price"": 133.56, ""qty"": 1.0}], ""last_price"": 133.08, ""volume"": 100.0}"
2025-04-14 03:01:00,133.07,133.46,133.07,133.46,"{""timestamp"": ""2025-04-14T03:01:00"", ""bids"": [{""price"": 133.07, ""qty"": 1.0}], ""asks"": [{""price"": 133.46, ""qty"": 1.0}], ""last_price"": 133.46, ""volume"": 100.0}"
2025-04-14 03:02:00,133.46,133.5,133.21,133.41,"{""timestamp"": ""2025-04-14T03:02:00"", ""bids"": [{""price"": 133.21, ""qty"": 1.0}], ""asks"": [{""price"": 133.5, ""qty"": 1.0}], ""last_price"": 133.41, ""volume"": 100.0}"
2025-04-14 03:03:00,133.41,133.45,133.23,133.35,"{""timestamp"": ""2025-04-14T03:03:00"", ""bids"": [{""price"": 133.23, ""qty"": 1.0}], ""asks"": [{""price"": 133.45, ""qty"": 1.0}], ""last_price"": 133.35, ""volume"": 100.0}"
2025-04-14 03:04:00,133.35,133.36,133.07,133.33,"{""timestamp"": ""2025-04-14T03:04:00"", ""bids"": [{""price"": 133.07, ""qty"": 1.0}], ""asks"": [{""price"": 133.36, ""qty"": 1.0}], ""last_price"": 133.33, ""volume"": 100.0}"
2025-04-14 03:05:00,133.32,133.56,133.26,133.37,"{""timestamp"": ""2025-04-14T03:05:00"", ""bids"": [{""price"": 133.26, ""qty"": 1.0}], ""asks"": [{""price"": 133.56, ""qty"": 1.0}], ""last_price"": 133.37, ""volume"": 100.0}"
2025-04-14 03:06:00,133.37,133.56,133.3,133.46,"{""timestamp"": ""2025-04-14T03:06:00"", ""bids"": [{""price"": 133.3, ""qty"": 1.0}], ""asks"": [{""price"": 133.56, ""qty"": 1.0}], ""last_price"": 133.46, ""volume"": 100.0}"
2025-04-14 03:07:00,133.47,133.57,133.38,133.41,"{""timestamp"": ""2025-04-14T03:07:00"", ""bids"": [{""price"": 133.38, ""qty"": 1.0}], ""asks"": [{""price"": 133.57, ""qty"": 1.0}], ""last_price"": 133.41, ""volume"": 100.0}"
2025-04-14 03:08:00,133.41,133.41,132.89,132.96,"{""timestamp"": ""2025-04-14T03:08:00"", ""bids"": [{""price"": 132.89, ""qty"": 1.0}], ""asks"": [{""price"": 133.41, ""qty"": 1.0}], ""last_price"": 132.96, ""volume"": 100.0}"
